tokenNumber,name,text,score,imagePath,imageUrl
7319,drifella 2 #7319,FIRE,0.959919273853302,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWMoJ3R315jrccFoPPvN5edmrjaFCQVNjXAtT9EwubPG/image.png,https://nftstorage.link/ipfs/bafybeieag6v7w6433od5raid3zzsgaabebkdgael5g2o5g4ozgf6iswvfu/7319.png
7319,drifella 2 #7319,BnEaK GLAsS,0.5636064979163083,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWMoJ3R315jrccFoPPvN5edmrjaFCQVNjXAtT9EwubPG/image.png,https://nftstorage.link/ipfs/bafybeieag6v7w6433od5raid3zzsgaabebkdgael5g2o5g4ozgf6iswvfu/7319.png
4531,drifella 2 #4531,HOW TO CATCH A MILK THIEF,0.9840490365028381,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWQD5u1SC2R4HyD2JN19d1taFKitdqpGmSNHGzFZYTwr/image.png,https://nftstorage.link/ipfs/bafybeibmao2mvjtfibptzonfowlbftvsymc3luhdzdhqo2wsyk37bzbfwm/4531.png
4531,drifella 2 #4531,ESUS,0.9734847396612167,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWQD5u1SC2R4HyD2JN19d1taFKitdqpGmSNHGzFZYTwr/image.png,https://nftstorage.link/ipfs/bafybeibmao2mvjtfibptzonfowlbftvsymc3luhdzdhqo2wsyk37bzbfwm/4531.png
4531,drifella 2 #4531,9-11,0.9524794071912766,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWQD5u1SC2R4HyD2JN19d1taFKitdqpGmSNHGzFZYTwr/image.png,https://nftstorage.link/ipfs/bafybeibmao2mvjtfibptzonfowlbftvsymc3luhdzdhqo2wsyk37bzbfwm/4531.png
4531,drifella 2 #4531,Edllon,0.7929426232973734,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWQD5u1SC2R4HyD2JN19d1taFKitdqpGmSNHGzFZYTwr/image.png,https://nftstorage.link/ipfs/bafybeibmao2mvjtfibptzonfowlbftvsymc3luhdzdhqo2wsyk37bzbfwm/4531.png
4531,drifella 2 #4531,TtT,0.7394856711228689,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWQD5u1SC2R4HyD2JN19d1taFKitdqpGmSNHGzFZYTwr/image.png,https://nftstorage.link/ipfs/bafybeibmao2mvjtfibptzonfowlbftvsymc3luhdzdhqo2wsyk37bzbfwm/4531.png
4530,drifella 2 #4530,Sporlsln.,0.6613166431585947,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWRobGsgGuPoSzXv94MX3eXoEHWEFAFHSdnXwXCQvQ5f/image.png,https://nftstorage.link/ipfs/bafybeihdhaubmxahbpu5zrovrskjtqdbv2ujp7ne7eqt5d3tby6oc5ivs4/4530.png
4530,drifella 2 #4530,imnG,0.6141678616404533,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWRobGsgGuPoSzXv94MX3eXoEHWEFAFHSdnXwXCQvQ5f/image.png,https://nftstorage.link/ipfs/bafybeihdhaubmxahbpu5zrovrskjtqdbv2ujp7ne7eqt5d3tby6oc5ivs4/4530.png
4530,drifella 2 #4530,ARDS,0.9403689503669739,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWRobGsgGuPoSzXv94MX3eXoEHWEFAFHSdnXwXCQvQ5f/image.png,https://nftstorage.link/ipfs/bafybeihdhaubmxahbpu5zrovrskjtqdbv2ujp7ne7eqt5d3tby6oc5ivs4/4530.png
4530,drifella 2 #4530,Now?,0.9241893887519836,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWRobGsgGuPoSzXv94MX3eXoEHWEFAFHSdnXwXCQvQ5f/image.png,https://nftstorage.link/ipfs/bafybeihdhaubmxahbpu5zrovrskjtqdbv2ujp7ne7eqt5d3tby6oc5ivs4/4530.png
4530,drifella 2 #4530,Extreme Fea,0.9888635657050393,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWRobGsgGuPoSzXv94MX3eXoEHWEFAFHSdnXwXCQvQ5f/image.png,https://nftstorage.link/ipfs/bafybeihdhaubmxahbpu5zrovrskjtqdbv2ujp7ne7eqt5d3tby6oc5ivs4/4530.png
4530,drifella 2 #4530,21,0.9991804957389832,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWRobGsgGuPoSzXv94MX3eXoEHWEFAFHSdnXwXCQvQ5f/image.png,https://nftstorage.link/ipfs/bafybeihdhaubmxahbpu5zrovrskjtqdbv2ujp7ne7eqt5d3tby6oc5ivs4/4530.png
4821,drifella 2 #4821,Be ready to figit the horde,0.9384483606727035,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWo3RHKoMorp7rS12FANdWRtKtZxETBr4jEyMyTtReqy/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/4821.png
2733,drifella 2 #2733,life would be much easier,0.9900207376480102,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWtEnw7UYPAKNsyBWVxW6NcQvALcNsnKb37y6d7ZMX1L/image.png,https://nftstorage.link/ipfs/bafybeiblqrzkki47npwu7vn5czqxyfhpi6akvgi64uek245xlta4jn2oc4/2733.png
2733,drifella 2 #2733,if i was an evil wizard i,0.9779018592834473,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWtEnw7UYPAKNsyBWVxW6NcQvALcNsnKb37y6d7ZMX1L/image.png,https://nftstorage.link/ipfs/bafybeiblqrzkki47npwu7vn5czqxyfhpi6akvgi64uek245xlta4jn2oc4/2733.png
2733,drifella 2 #2733,think,0.9996345400810241,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWtEnw7UYPAKNsyBWVxW6NcQvALcNsnKb37y6d7ZMX1L/image.png,https://nftstorage.link/ipfs/bafybeiblqrzkki47npwu7vn5czqxyfhpi6akvgi64uek245xlta4jn2oc4/2733.png
6892,drifella 2 #6892,Nintendo,0.9932693243026733,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HWtdyqd4w7dbz1fzSW5Thpd6kqNua4tkLEqGndXVGy8w/image.png,https://nftstorage.link/ipfs/bafybeigukn4lxsbwhxbs7sy2xwnq4ujdcrv24lx452yvrpsa6tlocclyui/6892.png
6464,drifella 2 #6464,New York,0.9765167310833931,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HX98ZXHsFaqzKzVeiuw2VZGfJ8teohwBBwCGjLAoVgu9/image.png,https://nftstorage.link/ipfs/bafybeibdw4awsmyv7gy4rfjud7xqeill7zzsp55krpgx6mg665vqohyv7a/6464.png
6464,drifella 2 #6464,Rome,0.8388619422912598,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HX98ZXHsFaqzKzVeiuw2VZGfJ8teohwBBwCGjLAoVgu9/image.png,https://nftstorage.link/ipfs/bafybeibdw4awsmyv7gy4rfjud7xqeill7zzsp55krpgx6mg665vqohyv7a/6464.png
6464,drifella 2 #6464,Milan,0.8848755955696106,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HX98ZXHsFaqzKzVeiuw2VZGfJ8teohwBBwCGjLAoVgu9/image.png,https://nftstorage.link/ipfs/bafybeibdw4awsmyv7gy4rfjud7xqeill7zzsp55krpgx6mg665vqohyv7a/6464.png
6464,drifella 2 #6464,London,0.9866645137468973,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HX98ZXHsFaqzKzVeiuw2VZGfJ8teohwBBwCGjLAoVgu9/image.png,https://nftstorage.link/ipfs/bafybeibdw4awsmyv7gy4rfjud7xqeill7zzsp55krpgx6mg665vqohyv7a/6464.png
2546,drifella 2 #2546,YOU JUST GOT *,0.9183726332017353,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXCSE3JhQvEBviX4MMs3tPsMjLvhGiQeN7iByFVU6Pot/image.png,https://nftstorage.link/ipfs/bafybeif4ixelg5kqy2znvy4lfvas5luwrjgkzk7nsn6wluqubmcclh5zfa/2546.png
2546,drifella 2 #2546,FREAKING FIRED FROM MILADY'S,0.9631157496145794,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXCSE3JhQvEBviX4MMs3tPsMjLvhGiQeN7iByFVU6Pot/image.png,https://nftstorage.link/ipfs/bafybeif4ixelg5kqy2znvy4lfvas5luwrjgkzk7nsn6wluqubmcclh5zfa/2546.png
2546,drifella 2 #2546,MCDONALDS RESTAURANT,0.9910581976175308,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXCSE3JhQvEBviX4MMs3tPsMjLvhGiQeN7iByFVU6Pot/image.png,https://nftstorage.link/ipfs/bafybeif4ixelg5kqy2znvy4lfvas5luwrjgkzk7nsn6wluqubmcclh5zfa/2546.png
2546,drifella 2 #2546,FOR DOING THAT,0.9910412771361214,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXCSE3JhQvEBviX4MMs3tPsMjLvhGiQeN7iByFVU6Pot/image.png,https://nftstorage.link/ipfs/bafybeif4ixelg5kqy2znvy4lfvas5luwrjgkzk7nsn6wluqubmcclh5zfa/2546.png
2546,drifella 2 #2546,"""'THING'WITH THE BURGERS AGAIN",0.9323705077171326,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXCSE3JhQvEBviX4MMs3tPsMjLvhGiQeN7iByFVU6Pot/image.png,https://nftstorage.link/ipfs/bafybeif4ixelg5kqy2znvy4lfvas5luwrjgkzk7nsn6wluqubmcclh5zfa/2546.png
5524,drifella 2 #5524,TRMIO'C TE KEOVER GF THMUS,0.8232259498192713,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,Xylazi,0.9944376945495605,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,Chinese m,0.995763878027598,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,aces ship,0.9996679491466947,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,illicit xylaz,0.9411858090987573,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,ealers in,0.9976116485065885,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,Can be bought on,0.9970012940466404,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,m,0.9997324347496033,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,Puerto R:,0.9658657179938422,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,hing in the,0.9224842380393635,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,early 2,0.9988045607294355,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,into other,0.9802231951193376,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,Chinese pharmac,0.9996657013893128,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,drug,0.9980997294187546,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,little as $1/kg.,0.9866945035755634,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,S,0.6130766272544861,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,e itsell.,0.9846575260162354,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,azine has,0.9890345533688863,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,am US. Its,0.9003826797008514,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,"2010s, &",0.8769243955612183,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
5524,drifella 2 #5524,"hits,",0.994763445854187,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXEjcf58a5JnKgwrdMr7XFXssHaAGc1CRNFcmNQa6hdP/image.png,https://nftstorage.link/ipfs/bafybeib2t2qgroiefi2nyekvq62c6kk32hikobxoffhvbetbcllcdzvlm4/5524.png
9138,drifella 2 #9138,0,0.8002191185951233,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXQuiLPdZew8NNGetroKWUwaEmoUYbDr4qcehqPGSm49/image.png,https://nftstorage.link/ipfs/bafybeia7pjsexxjexzbc47j3nay25jwj5bkb6d7j5ee43a2x24jyrlbory/9138.png
9138,drifella 2 #9138,0 00  00  00,0.8109290773669878,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXQuiLPdZew8NNGetroKWUwaEmoUYbDr4qcehqPGSm49/image.png,https://nftstorage.link/ipfs/bafybeia7pjsexxjexzbc47j3nay25jwj5bkb6d7j5ee43a2x24jyrlbory/9138.png
9138,drifella 2 #9138,工,0.9834400415420532,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXQuiLPdZew8NNGetroKWUwaEmoUYbDr4qcehqPGSm49/image.png,https://nftstorage.link/ipfs/bafybeia7pjsexxjexzbc47j3nay25jwj5bkb6d7j5ee43a2x24jyrlbory/9138.png
9138,drifella 2 #9138,BLADEE,0.9727087120215098,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXQuiLPdZew8NNGetroKWUwaEmoUYbDr4qcehqPGSm49/image.png,https://nftstorage.link/ipfs/bafybeia7pjsexxjexzbc47j3nay25jwj5bkb6d7j5ee43a2x24jyrlbory/9138.png
1271,drifella 2 #1271,over,0.9985810816287994,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXVMTabiqo3fGwb3x2zy3X2iMbShNyADKo8APBtYufeU/image.png,https://nftstorage.link/ipfs/bafybeiazc7d5djg7v56cztjd24masqrbmzuyjyzwwcbd6rfstyormjr554/1271.png
1271,drifella 2 #1271,We're back,0.9776551365852356,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXVMTabiqo3fGwb3x2zy3X2iMbShNyADKo8APBtYufeU/image.png,https://nftstorage.link/ipfs/bafybeiazc7d5djg7v56cztjd24masqrbmzuyjyzwwcbd6rfstyormjr554/1271.png
1271,drifella 2 #1271,FEMCEL,0.9433292845884959,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXVMTabiqo3fGwb3x2zy3X2iMbShNyADKo8APBtYufeU/image.png,https://nftstorage.link/ipfs/bafybeiazc7d5djg7v56cztjd24masqrbmzuyjyzwwcbd6rfstyormjr554/1271.png
8588,drifella 2 #8588,名,0.7131369113922119,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXdimjHgVU3PEkXUQw7By58zXMLf6veojEa2fwwx78jr/image.png,https://nftstorage.link/ipfs/bafybeicprr6bzwb2fug27fxklwkej4chptlgqmtbl3elujlwenswpklagq/8588.png
8588,drifella 2 #8588,名心,0.6315806210041046,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXdimjHgVU3PEkXUQw7By58zXMLf6veojEa2fwwx78jr/image.png,https://nftstorage.link/ipfs/bafybeicprr6bzwb2fug27fxklwkej4chptlgqmtbl3elujlwenswpklagq/8588.png
8588,drifella 2 #8588,6,0.9623594284057617,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXdimjHgVU3PEkXUQw7By58zXMLf6veojEa2fwwx78jr/image.png,https://nftstorage.link/ipfs/bafybeicprr6bzwb2fug27fxklwkej4chptlgqmtbl3elujlwenswpklagq/8588.png
8588,drifella 2 #8588,名,0.6003400683403015,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXdimjHgVU3PEkXUQw7By58zXMLf6veojEa2fwwx78jr/image.png,https://nftstorage.link/ipfs/bafybeicprr6bzwb2fug27fxklwkej4chptlgqmtbl3elujlwenswpklagq/8588.png
8588,drifella 2 #8588,名名香,0.5006557703018188,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXdimjHgVU3PEkXUQw7By58zXMLf6veojEa2fwwx78jr/image.png,https://nftstorage.link/ipfs/bafybeicprr6bzwb2fug27fxklwkej4chptlgqmtbl3elujlwenswpklagq/8588.png
8588,drifella 2 #8588,名,0.9040768146514893,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXdimjHgVU3PEkXUQw7By58zXMLf6veojEa2fwwx78jr/image.png,https://nftstorage.link/ipfs/bafybeicprr6bzwb2fug27fxklwkej4chptlgqmtbl3elujlwenswpklagq/8588.png
8588,drifella 2 #8588,4,0.6043605208396912,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXdimjHgVU3PEkXUQw7By58zXMLf6veojEa2fwwx78jr/image.png,https://nftstorage.link/ipfs/bafybeicprr6bzwb2fug27fxklwkej4chptlgqmtbl3elujlwenswpklagq/8588.png
8588,drifella 2 #8588,名,0.6802334785461426,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXdimjHgVU3PEkXUQw7By58zXMLf6veojEa2fwwx78jr/image.png,https://nftstorage.link/ipfs/bafybeicprr6bzwb2fug27fxklwkej4chptlgqmtbl3elujlwenswpklagq/8588.png
8588,drifella 2 #8588,2,0.6069832444190979,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXdimjHgVU3PEkXUQw7By58zXMLf6veojEa2fwwx78jr/image.png,https://nftstorage.link/ipfs/bafybeicprr6bzwb2fug27fxklwkej4chptlgqmtbl3elujlwenswpklagq/8588.png
8588,drifella 2 #8588,名,0.6308954358100891,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXdimjHgVU3PEkXUQw7By58zXMLf6veojEa2fwwx78jr/image.png,https://nftstorage.link/ipfs/bafybeicprr6bzwb2fug27fxklwkej4chptlgqmtbl3elujlwenswpklagq/8588.png
8588,drifella 2 #8588,8,0.9206017851829529,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXdimjHgVU3PEkXUQw7By58zXMLf6veojEa2fwwx78jr/image.png,https://nftstorage.link/ipfs/bafybeicprr6bzwb2fug27fxklwkej4chptlgqmtbl3elujlwenswpklagq/8588.png
8588,drifella 2 #8588,名,0.6773526072502136,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXdimjHgVU3PEkXUQw7By58zXMLf6veojEa2fwwx78jr/image.png,https://nftstorage.link/ipfs/bafybeicprr6bzwb2fug27fxklwkej4chptlgqmtbl3elujlwenswpklagq/8588.png
8588,drifella 2 #8588,名,0.628143310546875,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXdimjHgVU3PEkXUQw7By58zXMLf6veojEa2fwwx78jr/image.png,https://nftstorage.link/ipfs/bafybeicprr6bzwb2fug27fxklwkej4chptlgqmtbl3elujlwenswpklagq/8588.png
8588,drifella 2 #8588,名,0.7519715428352356,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HXdimjHgVU3PEkXUQw7By58zXMLf6veojEa2fwwx78jr/image.png,https://nftstorage.link/ipfs/bafybeicprr6bzwb2fug27fxklwkej4chptlgqmtbl3elujlwenswpklagq/8588.png
7965,drifella 2 #7965,ss drip,0.982491305896214,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HY4PbBo3bA8FMztZqZcxUkPFA6k2xC4PaZRfpAYLPwsE/image.png,https://nftstorage.link/ipfs/bafybeiguvf567kev6pdhdlov25h5jztl5vm6zs3xcxraf7sbln4isqxmbm/7965.png
2276,drifella 2 #2276,BANNE,0.9950546383857727,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HY72PLfr3YFtwezCbSG66P7JCz38PBhjrFbqu8ZiyFSd/image.png,https://nftstorage.link/ipfs/bafybeiahmndfc6ce43czkx2dugcsxdctdonnquo36chlnbzliy7244wlke/2276.png
6546,drifella 2 #6546,SHE WANT ME CUZ,0.9819636106491089,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HYKY54fgXYUskMwyM4AeYhd6wEcr85eMkAKpRdMRGuwp/image.png,https://nftstorage.link/ipfs/bafybeifreq6b4h7vazrhl7csry5ld5tklkis7dpbw2vgjmy6vikdq2n6zi/6546.png
6546,drifella 2 #6546,I'M NORMAL,0.9843754231929779,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HYKY54fgXYUskMwyM4AeYhd6wEcr85eMkAKpRdMRGuwp/image.png,https://nftstorage.link/ipfs/bafybeifreq6b4h7vazrhl7csry5ld5tklkis7dpbw2vgjmy6vikdq2n6zi/6546.png
